state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
co,2014A,upper,SB 14-161,Update Uniform Election Code Of 1992,51:33.5,19:45.1,bill,
co,2014A,upper,SB 14-162,Quality Management Prehospital EMS Providers,49:02.2,10:09.1,bill,
co,2014A,upper,SB 14-163,Clean-up SB13-250 Drug Sentencing,16:56.5,10:14.5,bill,
co,2014A,upper,SB 14-164,CO Aerial Firefighting Fleet Aircraft Acquisitions,17:16.9,18:46.3,bill,
co,2014A,upper,SB 14-165,K-12 Academic Growth Performance Eval 2014-15,18:10.6,19:09.8,bill,
co,2014A,upper,SB 14-166,Create By Colorado App To Promote Businesses In CO,14:16.8,38:42.0,bill,
co,2014A,upper,SB 14-167,Opportunity Schools Pilot Initiative,21:06.1,47:05.6,bill,
co,2014A,upper,SB 14-168,Teacher Salaries At CO Sch For Deaf & Blind,30:09.6,18:56.2,bill,
co,2014A,upper,SB 14-169,Office Of Information Technology Reports To GA,28:11.5,17:30.5,bill,
co,2014A,upper,SB 14-170,Designate Funeral Vehicles As Emergency Vehicles,47:49.2,10:24.1,bill,
co,2014A,upper,SB 14-171,New Energy District Finance Water Conservation,46:40.4,17:48.3,bill,
co,2014A,upper,SB 14-172,Firefighter Heart Circulatory Malfunction Benefits,04:22.4,09:51.0,bill,
co,2014A,upper,SB 14-173,Offer Hepatitis C Screening Testing,14:03.6,18:16.8,bill,
co,2014A,upper,SB 14-174,Prosecution Fellowship Program,05:51.1,19:27.1,bill,
co,2014A,upper,SB 14-175,Reproductive Health Freedom Act,04:38.2,06:51.6,bill,
co,2014A,upper,SB 14-176,Criminal Penalties For Chop Shops,05:36.3,11:16.6,bill,
co,2014A,upper,SB 14-177,Definition Drug-endangered Child Children's Code,54:16.0,14:17.9,bill,
co,2014A,upper,SB 14-178,Drug-endangered Child Criminal Code,54:06.0,13:40.9,bill,
co,2014A,upper,SB 14-179,Flood Debris Cleanup Grants,55:31.0,19:31.9,bill,
co,2014A,upper,SB 14-180,Transfer Senior Dental Program To DHCPF,14:16.2,39:43.4,bill,
co,2014A,upper,SB 14-181,Prohibit Automated Camera Vehicle Identification,13:18.8,15:13.9,bill,
co,2014A,upper,SB 14-182,School Boards Meeting In Executive Session,12:57.5,08:50.9,bill,
co,2014A,upper,SB 14-183,Business Incentive Agreement Maximum Term,14:43.8,18:51.8,bill,
co,2014A,upper,SB 14-184,Oversight of the Industrial Hemp Program,14:33.2,39:49.3,bill,
co,2014A,upper,SB 14-185,Pay For Success Contracts For Early Childhood Ed,13:50.6,38:08.7,bill,
co,2014A,upper,SB 14-186,Efficient School & Community Performance Contract,11:14.0,10:46.2,bill,
co,2014A,upper,SB 14-187,Colorado Commission Affordable Health Care,54:49.3,39:15.2,bill,
co,2014A,upper,SB 14-188,Species Conservation Trust Fund Project List,58:09.5,19:37.1,bill,
co,2014A,upper,SB 14-189,FY14-15 Controlled Maintenance Trust Fund Transfer,58:28.7,19:52.1,bill,
co,2014A,upper,SB 14-190,Statewide Discovery Sharing System,58:48.3,41:20.2,bill,
co,2014A,upper,SB 14-191,Work Comp Procedures Settlements Lump Sum Per Diem,54:26.7,38:58.6,bill,
co,2014A,upper,SB 14-192,Uranium Processing Groundwater Protection,56:14.8,10:27.3,bill,
co,2014A,upper,SB 14-193,Location Information After US v Jones,03:38.0,11:21.9,bill,
co,2014A,upper,SB 14-194,Driver's License Fee Allocations,02:15.5,10:40.3,bill,
co,2014A,upper,SB 14-195,South Platte River Post-flood Phreatophyte Study,00:04.4,09:13.7,bill,
co,2014A,upper,SB 14-196,FAMLI Insurance Program Wage Replacement,03:53.9,45:15.1,bill,
co,2014A,upper,SB 14-197,Transportation Enterprise Transparency Act,24:44.2,12:28.3,bill,
co,2014A,upper,SB 14-198,Mineral Extraction Study Group,25:20.1,02:58.5,bill,
co,2014A,upper,SB 14-199,Georgetown Charter Updates,18:31.3,09:19.8,bill,
co,2014A,upper,SB 14-200,Alternative Fuel Vehicles & High Occupancy Lanes,22:43.1,36:28.7,bill,
co,2014A,upper,SB 14-201,Child Protection Ombudsman Advisory Work Group,17:55.0,38:47.1,bill,
co,2014A,upper,SB 14-202,Funding For Energy Efficiency In Schools,24:45.9,20:03.7,bill,
co,2014A,upper,SB 14-203,Respondent Parents Counsel Child Abuse And Neglect,17:06.6,38:24.6,bill,
co,2014A,upper,SB 14-204,Education Data Privacy And Security Act,22:28.8,25:22.6,bill,
co,2014A,upper,SB 14-205,Talent Pipeline Working Group,21:01.3,39:59.8,bill,
co,2014A,upper,SB 14-206,Criminal Record Sealing Clean-up,22:38.0,40:37.9,bill,
co,2014A,upper,SB 14-207,Seniors Contributions To Pooled Trusts,21:28.6,11:49.0,bill,
co,2014A,upper,SB 14-208,Veteran License Certificate Registration,35:48.8,40:50.1,bill,
co,2014A,upper,SB 14-209,Insurer Investments In Real Property NAIC Model,11:46.8,11:05.2,bill,
co,2014A,upper,SB 14-210,Require Ins Commr Preexam Draft Report Conference,07:28.0,38:37.1,bill,
co,2014A,upper,SB 14-211,Alzheimers Disease Center,10:20.6,10:21.8,bill,
co,2014A,upper,SB 14-212,Clean-up Bail Bond Statutes,11:21.1,10:52.9,bill,
co,2014A,upper,SB 14-213,Statutes Of Limitations For Vehicular Homicide,28:48.1,10:03.5,bill,
co,2014A,upper,SB 14-214,PERA Studies Conducted By Actuarial Firm,30:26.2,09:30.6,bill,
co,2014A,upper,SB 14-215,Disposition Of Legal Marijuana Related Revenue,31:44.1,11:47.1,bill,
co,2014A,upper,SB 14-216,State-level Affordable Housing Incentives,27:40.1,39:57.5,bill,
co,2014A,upper,SB 14-217,Increased Transparency Lobbyist Disclosure,25:45.8,09:02.0,bill,
co,2014A,upper,SB 14-218,Seal Marijuana Convictions Legal Amendment 64,15:27.6,07:07.4,bill,
co,2014A,upper,SB 14-219,Owner-occupied Affordable Housing Study,17:06.6,08:36.7,bill,
co,2014A,upper,SB 14-220,Common Int Community Arbitrate Const Defect Litig,10:20.1,16:38.5,bill,
co,2014A,upper,SB 14-221,Statewide Social Studies Test Administration,09:46.1,11:35.9,bill,
co,2014A,upper,SB 14-222,License Plate Auctions & Disabilit-benefit Fund,15:53.6,41:15.8,bill,
co,2014A,upper,SB 14-223,Payment Claims Lower North Fork Wildfire,38:16.4,09:38.5,bill,
co,2014A,upper,SCR 14-001,Limited Gaming Kiowa County,18:37.0,25:59.4,concurrent resolution,
co,2014A,upper,SCR 14-002,Unreasonable Searches Of Electronic Data Devices,19:40.1,08:50.3,concurrent resolution,
co,2014A,upper,SCR 14-003,Counties To Establish County Officer Salaries,27:20.7,09:45.1,concurrent resolution,
co,2014A,upper,SCR 14-004,Statewide Uniform Sales & Use Tax Definitions,28:46.5,09:29.4,concurrent resolution,
co,2014A,upper,SCR 14-005,Petition Signature Requirements,22:20.9,22:20.9,concurrent resolution,
co,2014A,upper,SJM 14-001,Memorialize Former Senator Ken Gordon,07:26.0,43:59.3,bill,
co,2014A,upper,SJM 14-002,Memorial Eldon W. Cooper,29:09.4,25:45.7,bill,
co,2014A,upper,SJM 14-003,Memorialize Former Senator Dave Wattenberg,02:57.6,49:10.8,bill,
co,2014A,upper,SJM 14-004,Memorializing Senator Frank Kemp,18:52.6,47:08.7,bill,
co,2014A,upper,SJM 14-005,Nonphysician Health Care Professionals,24:06.6,51:25.5,bill,
co,2014A,upper,SJM 14-006,Congress Authorize Medical Marijuana Clinic Trials,31:36.5,46:49.6,bill,
co,2014A,upper,SJR 14-001,Employees and Salary Ranges,22:21.2,42:47.5,joint resolution,
co,2014A,upper,SJR 14-002,Civility & Respect In General Assembly,22:33.5,53:05.3,joint resolution,
co,2014A,upper,SJR 14-003,Colorado 4-H Day,34:05.5,43:02.4,joint resolution,
co,2014A,upper,SJR 14-004,Water Projects Revolving Fund Eligibility Lists,01:37.9,50:47.5,joint resolution,
co,2014A,upper,SJR 14-005,School Choice Week,13:45.6,40:32.1,joint resolution,
co,2014A,upper,SJR 14-006,Honor Granite Mountain Interagency Hotshots,23:18.2,08:35.5,joint resolution,
co,2014A,upper,SJR 14-007,Women's Heart Health Awareness,47:18.9,55:33.8,joint resolution,
co,2014A,upper,SJR 14-008,Purple Star Veterans and Families,03:39.2,50:54.4,joint resolution,
co,2014A,upper,SJR 14-009,Honor Colorado National Guard,03:58.7,53:20.9,joint resolution,
co,2014A,upper,SJR 14-010,Request Judicial Action On Juvenile Defense,02:38.5,09:35.3,joint resolution,
co,2014A,upper,SJR 14-011,Boy Scouts Of America 104th Anniversary,11:21.7,44:45.7,joint resolution,
co,2014A,upper,SJR 14-012,Human Trafficking Awareness Advocacy Day,47:23.7,47:22.7,joint resolution,
co,2014A,upper,SJR 14-013,Denver Host 2016 Republican National Convention,47:47.1,48:42.3,joint resolution,
co,2014A,upper,SJR 14-014,Intellectual And Developmental Disabilities,24:31.7,40:48.7,joint resolution,
co,2014A,upper,SJR 14-015,Justin L. Vasquez Memorial Bridge,27:16.3,54:28.5,joint resolution,
co,2014A,upper,SJR 14-016,Rename Twin Tunnels As Veterans Memorial Tunnels,22:32.9,41:17.6,joint resolution,
co,2014A,upper,SJR 14-017,National Fish Hatcheries,45:54.5,45:28.9,joint resolution,
co,2014A,upper,SJR 14-018,Colorado Civil Air Patrol Day,08:07.6,45:22.1,joint resolution,
co,2014A,upper,SJR 14-019,Liberty Day 2014,35:35.1,43:05.1,joint resolution,
co,2014A,upper,SJR 14-020,CO Aerospace Day,51:43.6,51:29.9,joint resolution,
co,2014A,upper,SJR 14-021,Women's History Month,50:49.0,52:02.1,joint resolution,
co,2014A,upper,SJR 14-022,Rocky Mountain National Park Anniversary,21:22.1,23:41.0,joint resolution,
co,2014A,upper,SJR 14-023,Fiscal Restraints On The Federal Government,47:34.4,02:47.4,joint resolution,
co,2014A,upper,SJR 14-024,Cesar Chavez Day,48:00.4,53:12.9,joint resolution,
co,2014A,upper,SJR 14-025,Rename Brighton Ped Overpass For Arreda Hamilton,46:41.3,21:50.9,joint resolution,
co,2014A,upper,SJR 14-026,Equal Pay Day,13:39.5,18:20.8,joint resolution,
co,2014A,upper,SJR 14-027,Police Week & Peace Officers' Memorial Day,06:48.7,17:45.2,joint resolution,
co,2014A,upper,SJR 14-028,Day Without Hate 2014,09:04.0,30:39.7,joint resolution,
co,2014A,upper,SJR 14-029,Honor Colorado Professional Rodeo Association,05:03.4,52:10.6,joint resolution,
co,2014A,upper,SJR 14-030,150-year Commemoration Of The Sand Creek Massacre,18:05.4,46:25.5,joint resolution,
co,2014A,upper,SJR 14-031,Colorado Safe Schools Month,22:53.5,50:27.6,joint resolution,
co,2014A,upper,SJR 14-032,CAL FIRE Share Best Practices Information,21:40.6,49:29.2,joint resolution,
co,2014A,upper,SJR 14-033,Convening Date For 2015 Legislative Session,23:56.9,51:22.3,joint resolution,
co,2014A,upper,SJR 14-034,Armenian Genocide Day Of Remembrance,33:34.3,48:14.3,joint resolution,
co,2014A,upper,SJR 14-035,First Responder Appreciation Day,36:37.7,51:28.8,joint resolution,
co,2014A,upper,SJR 14-036,Celebrate Restoration Of State Capitol Dome,31:38.1,46:53.1,joint resolution,
co,2014A,upper,SJR 14-037,Natl Correctional Officers & Employees Week,28:37.3,48:24.7,joint resolution,
co,2014A,upper,SJR 14-038,Home Rule Uniform Sales & Use Tax Definitions,27:35.0,47:27.8,joint resolution,
co,2014A,upper,SJR 14-039,Differentiating Budget Requests,27:09.4,52:19.0,joint resolution,
co,2014A,upper,SJR 14-040,Notify Governor of Adjournment,38:28.7,47:59.3,joint resolution,
co,2014A,upper,SR 14-001,Officers and Employees for the Senate,24:05.9,53:32.6,resolution,
co,2014A,upper,SR 14-002,Changes To Senate Rules Re Cmts & Confirmations,01:37.3,48:44.8,resolution,
co,2014A,upper,SR 14-003,Financial Services For Marijuana Businesses,13:11.3,46:00.4,resolution,
co,2015A,lower,HB 15-1001,Early Childhood Educator Development Scholarships,39:37.9,32:50.5,bill,
co,2015A,lower,HB 15-1002,Modifications To Economic Gardening Pilot Project,39:31.9,12:48.3,bill,
co,2015A,lower,HB 15-1003,Fund Safe Routes To School Program,38:59.1,24:33.4,bill,
co,2015A,lower,HB 15-1004,Firefighter Motorcycle License Plate,42:38.6,21:28.7,bill,
co,2015A,lower,HB 15-1005,Veterans Free Admission State Parks,45:10.5,14:55.5,bill,
co,2015A,lower,HB 15-1006,Invasive Phreatophyte Grant Program,1/20/15 18:44,17:58.7,bill,
co,2015A,lower,HB 15-1007,Local Government Retail Marijuana Taxes,44:50.1,34:33.6,bill,
co,2015A,lower,HB 15-1008,Ag Land Destroyed By Natural Causes,44:21.9,06:45.1,bill,
co,2015A,lower,HB 15-1009,Repeal Large Ammo Magazine Ban,38:10.3,23:44.4,bill,
co,2015A,lower,HB 15-1010,Trustee Notice System Presume Notify Beneficiary,40:32.9,21:38.2,bill,
co,2015A,lower,HB 15-1011,Restrict Revealing How Person Votes,38:54.6,29:39.9,bill,
co,2015A,lower,HB 15-1012,Sales & Use Tax Exemption For Dyed Diesel,41:05.8,05:43.5,bill,
co,2015A,lower,HB 15-1013,South Platte Aquifer Study Recommendations,38:43.6,14:45.7,bill,
co,2015A,lower,HB 15-1014,Biennial Registration Seasonal Farm Motor Vehicles,37:59.4,13:53.0,bill,
co,2015A,lower,HB 15-1015,Interstate Compact EMS Providers,44:06.7,13:23.5,bill,
co,2015A,lower,HB 15-1016,Promote Precipitation Harvesting Pilot Projects,44:55.2,16:31.2,bill,
co,2015A,lower,HB 15-1017,Volunteer Fire Department Organization,44:20.3,16:43.0,bill,
co,2015A,lower,HB 15-1018,Protecting Seniors From Elder Abuse,41:56.1,31:11.2,bill,
co,2015A,lower,HB 15-1019,Victims Of Human Trafficking And Prostitution,42:13.5,13:13.9,bill,
co,2015A,lower,HB 15-1020,Funding For Full-day Kindergarten,43:22.5,14:27.8,bill,
co,2015A,lower,HB 15-1021,Conform Statutory Court Dates To 7-day Intervals,41:08.9,23:06.9,bill,
co,2015A,lower,HB 15-1022,Juvenile Petty Offense Contracts,43:05.5,09:10.5,bill,
co,2015A,lower,HB 15-1023,Day Treatment Center Age Of Children Served,39:36.4,15:41.3,bill,
co,2015A,lower,HB 15-1024,Increasing Number Of CO Preschool Program Students,40:46.5,27:36.1,bill,
co,2015A,lower,HB 15-1025,Competency To Proceed Juvenile Justice System,38:17.0,17:08.6,bill,
co,2015A,lower,HB 15-1026,Reserved Parking Disabled Military License Plates,41:40.9,24:28.5,bill,
co,2015A,lower,HB 15-1027,In-state Tuition American Indian Tribes Ties to CO,45:20.2,18:33.2,bill,
co,2015A,lower,HB 15-1028,Repeal Merchant Licensing,44:13.6,20:33.1,bill,
co,2015A,lower,HB 15-1029,Health Care Delivery Via Telemedicine Statewide,44:43.1,19:05.1,bill,
co,2015A,lower,HB 15-1030,Employment Services For Veterans Pilot Program,42:05.4,10:09.6,bill,
co,2015A,lower,HB 15-1031,Ban Use Sale Possession Of Powdered Alcohol,42:27.5,07:30.1,bill,
co,2015A,lower,HB 15-1032,Licensed Mental Health Professionals Treat Minors,44:32.2,12:14.5,bill,
co,2015A,lower,HB 15-1033,Strategic Planning Group On Aging,44:53.7,08:20.8,bill,
co,2015A,lower,HB 15-1034,Add Judge In Twelfth Judicial District,40:02.7,09:43.4,bill,
co,2015A,lower,HB 15-1035,Update Crime Victim Compensation Laws,39:58.4,23:09.6,bill,
co,2015A,lower,HB 15-1036,Warn Pregnant Women Med Marijuana Dangers,41:17.2,49:15.2,bill,
co,2015A,lower,HB 15-1037,Religious Freedom Student Groups Higher Ed,40:34.4,19:13.6,bill,
co,2015A,lower,HB 15-1038,Flexible Water Markets,44:03.4,31:39.9,bill,
co,2015A,lower,HB 15-1039,Prescription Give-back For Institutions,42:45.2,18:37.2,bill,
co,2015A,lower,HB 15-1040,Modify HOA Management Licensing Requirements,41:07.3,14:36.4,bill,
co,2015A,lower,HB 15-1041,Protect Human Life At Conception,42:11.9,34:15.4,bill,
co,2015A,lower,HB 15-1042,Presentence Reports By Probation Officers,38:42.0,24:25.4,bill,
co,2015A,lower,HB 15-1043,Felony Offense For Repeat DUI Offenders,42:00.5,23:22.6,bill,
co,2015A,lower,HB 15-1044,Periodic Legislative Review Executive Branch Rules,38:21.7,34:04.3,bill,
co,2015A,lower,HB 15-1045,Veterans Entrance Fee State Parks,43:18.0,11:10.9,bill,
co,2015A,lower,HB 15-1046,Highway Project Contract Amount Limit Waivers,39:39.4,29:16.7,bill,
co,2015A,lower,HB 15-1047,Internet Sweepstakes Cafes Simulated Gambling,42:36.8,20:57.7,bill,
co,2015A,lower,HB 15-1048,Life Insurance Principle-based Reserve Requirement,43:37.8,23:04.0,bill,
co,2015A,lower,HB 15-1049,Deadly Force Against Intruders In Businesses,42:02.1,16:36.5,bill,
co,2015A,lower,HB 15-1050,Repeal Gun Transfer Background Check Rqmnt & Fee,40:44.6,32:20.4,bill,
co,2015A,lower,HB 15-1051,Administration Local Gov Elections,41:21.9,11:15.6,bill,
co,2015A,lower,HB 15-1052,Eligibility For Military Family Relief Fund,38:15.2,14:00.4,bill,
co,2015A,lower,HB 15-1053,Ages For Compulsory Education,41:57.6,30:10.0,bill,
co,2015A,lower,HB 15-1054,Off-Highway Vehicle Roadway Registration,42:54.5,33:24.6,bill,
co,2015A,lower,HB 15-1055,Participation In State Employee Assistance Program,43:16.5,23:16.6,bill,
co,2015A,lower,HB 15-1056,Disclosure Information Asset Recovery,38:23.3,12:17.5,bill,
co,2015A,lower,HB 15-1057,The Statewide Initiative Process,44:35.4,28:54.7,bill,
co,2015A,lower,HB 15-1058,General Fund Surplus Transfers For Education,43:04.1,33:36.2,bill,
co,2015A,lower,HB 15-1059,Denver Health & Hospital Authority Board,38:26.4,18:23.3,bill,
co,2015A,lower,HB 15-1060,Protection Orders Sex Offense Cases,43:59.9,22:34.9,bill,
co,2015A,lower,HB 15-1061,No Record Sealing Municipal Domestic Violence,43:42.4,19:50.9,bill,
co,2015A,lower,HB 15-1062,Increase Penalties For Animal Fighting,39:33.4,20:15.8,bill,
co,2015A,lower,HB 15-1063,Prohibited Communications Concerning Patents,40:14.3,06:57.7,bill,
co,2015A,lower,HB 15-1064,Access Safe Deposit Box Of Decedent,43:08.8,16:57.4,bill,
co,2015A,lower,HB 15-1065,Regulatory Reform Act Of 2015,45:21.8,13:52.5,bill,
co,2015A,lower,HB 15-1066,Repeal Health Benefit Exchange,45:02.4,19:33.6,bill,
co,2015A,lower,HB 15-1067,Continuing Professional Development Psychologists,38:36.0,16:15.9,bill,
co,2015A,lower,HB 15-1068,Motor Vehicle Impeding Traffic,43:15.0,33:28.9,bill,
co,2015A,lower,HB 15-1069,Homestead Exemption Recorded Instrument Reqmnts,40:01.0,31:04.4,bill,
co,2015A,lower,HB 15-1070,Crime Profits Distribution Changes,45:05.7,19:50.0,bill,
co,2015A,lower,HB 15-1071,Surviving Entity Owns Attorney-client Privilege,42:46.8,08:26.7,bill,
co,2015A,lower,HB 15-1072,Interactive Electronic Harassment,44:33.8,18:10.8,bill,
co,2015A,lower,HB 15-1073,Driver May Challenge Initial Police Contact,41:04.2,14:23.8,bill,
co,2015A,lower,HB 15-1074,Board Of County Commissioners Member Liability,39:30.4,24:36.9,bill,
co,2015A,lower,HB 15-1075,Registered Naturopathic Doctor Treating Children,45:18.5,29:47.2,bill,
co,2015A,lower,HB 15-1076,Prohibit Discrimination Labor Union Participation,40:18.5,31:03.8,bill,
co,2015A,lower,HB 15-1077,Modify Late Vehicle Registration Fee,44:26.9,23:00.7,bill,
co,2015A,lower,HB 15-1078,Reporting Missing Youth In State's Legal Custody,44:10.1,06:42.0,bill,
co,2015A,lower,HB 15-1079,Teen Pregnancy Dropout Prevention Program Funding,41:54.4,17:24.0,bill,
co,2015A,lower,HB 15-1080,School Participation In Breakfast After The Bell,40:25.0,28:31.4,bill,
co,2015A,lower,HB 15-1081,Protect Physical Privacy In Locker Rooms,39:13.6,24:13.1,bill,
co,2015A,lower,HB 15-1082,Time Limit On Mental Health Disciplinary Actions,44:18.5,10:03.1,bill,
co,2015A,lower,HB 15-1083,Patient Contribution Rehabilitation Services,39:40.9,21:01.1,bill,
co,2015A,lower,HB 15-1084,Collection Of Mail Ballots,42:31.6,16:29.5,bill,
co,2015A,lower,HB 15-1085,Publish County Fiscal Information On-line,45:04.0,13:37.0,bill,
co,2015A,lower,HB 15-1086,CBI Produce Certificates For Gun Transferees,39:17.8,15:08.2,bill,
co,2015A,lower,HB 15-1087,Alcohol And Substance Abuse Medical Detox Centers,44:23.5,19:29.1,bill,
co,2015A,lower,HB 15-1088,Interagency Farm-to-school Grant Program,38:53.1,34:11.8,bill,
co,2015A,lower,HB 15-1089,Register Title Kei Vehicle For Roadway,42:58.8,32:46.5,bill,
co,2015A,lower,HB 15-1090,County Retail Marijuana Impacts Grant Program,41:42.7,30:09.5,bill,
co,2015A,lower,HB 15-1091,Policies On Juvenile Shackling In Court,43:40.8,25:14.1,bill,
co,2015A,lower,HB 15-1092,Special District Transparency Requirements,39:03.9,11:02.5,bill,
co,2015A,lower,HB 15-1093,Exceptions Efficient Plumbing Fixture Requirements,38:24.8,34:43.7,bill,
co,2015A,lower,HB 15-1094,Restorative Justice Council And Pilot Changes,38:49.9,07:15.7,bill,
co,2015A,lower,HB 15-1095,Common Int Exempt Small Limited Expense Community,40:43.1,12:56.4,bill,
co,2015A,lower,HB 15-1096,Small Business Definition,41:59.1,30:22.7,bill,
co,2015A,lower,HB 15-1097,Fetal Alcohol Spectrum Disorders Commn & Screening,43:13.4,56:46.4,bill,
co,2015A,lower,HB 15-1098,Red Light Camera,38:34.4,09:07.5,bill,
co,2015A,lower,HB 15-1099,Hunting & Taking Black Bears & Wildlife Commission,42:56.7,16:40.3,bill,
co,2015A,lower,HB 15-1100,Sales Tax Revenue To Older Coloradans Cash Fund,39:34.9,34:54.2,bill,
co,2015A,lower,HB 15-1101,Public Defender ADC Records Open Records,41:14.0,26:31.3,bill,
co,2015A,lower,HB 15-1102,CO Cottage Foods Act Expansion,45:16.7,15:55.8,bill,
co,2015A,lower,HB 15-1103,Peace Officer Status DOR Employees,40:41.5,32:16.6,bill,
co,2015A,lower,HB 15-1104,Educator Expenses State Income Tax Deduction,38:39.0,16:45.6,bill,
co,2015A,lower,HB 15-1105,Revising CO Ed Accountability Measures,38:57.6,26:14.3,bill,
co,2015A,lower,HB 15-1106,Clarify Access To Unredacted Adoption Records,43:25.5,19:30.7,bill,
co,2015A,lower,HB 15-1107,Annexation Large Communities Served By Metro Dists,43:36.2,19:43.9,bill,
co,2015A,lower,HB 15-1108,Protections Collection And Release Student Data,43:53.5,30:28.0,bill,
co,2015A,lower,HB 15-1109,Additional SB09-228 Transfers To HUTF & Cap Constr,39:51.9,20:50.9,bill,
co,2015A,lower,HB 15-1110,Review Of Principal Departments Of State Gov,38:56.1,18:44.7,bill,
co,2015A,lower,HB 15-1111,Maternal Mortality Prevention Act,40:40.0,22:57.7,bill,
co,2015A,lower,HB 15-1112,Born-alive Infant Protection Act,41:28.3,31:42.9,bill,
co,2015A,lower,HB 15-1113,Foreclosure Sale Continuation HOA Assessments,43:39.3,30:30.1,bill,
co,2015A,lower,HB 15-1114,Prohibit State Aid To NDAA Investigations,43:43.9,22:40.5,bill,
co,2015A,lower,HB 15-1115,Use Of Unmanned Aerial Vehicles,41:12.4,30:07.6,bill,
co,2015A,lower,HB 15-1116,Repeal School Building Inspection Reqmnt,42:33.3,20:53.4,bill,
co,2015A,lower,HB 15-1117,Electronic Transactions By Domestic Entities,39:22.8,24:15.7,bill,
co,2015A,lower,HB 15-1118,Hydroelectric Power,39:05.4,26:23.4,bill,
co,2015A,lower,HB 15-1119,Local Government Fracking Ban Liable Royalties,43:48.7,33:35.8,bill,
co,2015A,lower,HB 15-1120,Tony Grampsas Statewide Membership Org Grant Prog,41:52.9,31:52.5,bill,
co,2015A,lower,HB 15-1121,Wind Energy Devel Agreement Recording & Expiration,43:50.4,22:37.8,bill,
co,2015A,lower,HB 15-1122,Parole Application And Revocation,40:12.7,22:47.8,bill,
co,2015A,lower,HB 15-1123,Fed Test Reqmnts Option For Local Ed Providers,43:27.0,23:26.3,bill,
co,2015A,lower,HB 15-1124,Rural School Districts Waiver Statute And Rules,44:15.2,15:23.4,bill,
co,2015A,lower,HB 15-1125,CO State Academic Standards & Flexible Assessments,44:46.4,28:49.1,bill,
co,2015A,lower,HB 15-1126,Overseas Fed Civilian Employee Tax Filing Status,39:19.3,21:13.2,bill,
co,2015A,lower,HB 15-1127,No Liability For Permitting Concealed Carry,44:58.3,19:22.1,bill,
co,2015A,lower,HB 15-1128,Women's Health Protection Act,44:56.7,14:40.7,bill,
co,2015A,lower,HB 15-1129,CO Disaster Prediction & Decision Support Systems,35:49.2,07:38.8,bill,
co,2015A,lower,HB 15-1130,Overseas Citizens Municipal Election Voting Access,35:57.3,16:40.8,bill,
co,2015A,lower,HB 15-1131,Release Critical Incident Information Juvenile,35:45.4,05:52.7,bill,
co,2015A,lower,HB 15-1132,Residential Energy Efficiency Tax Credit,54:50.3,23:37.7,bill,
co,2015A,lower,HB 15-1133,Continue Colorado Pay Equity Commission,58:17.3,16:17.9,bill,
co,2015A,lower,HB 15-1134,New Diesel Motor Vehicles Emissions Testing,56:12.5,17:44.7,bill,
co,2015A,lower,HB 15-1135,Terminally Ill Individuals End-of-life Decisions,56:25.8,08:47.4,bill,
co,2015A,lower,HB 15-1136,Parking Privileges Disabled Veteran License Plate,13:59.0,11:05.5,bill,
co,2015A,lower,HB 15-1137,Requests For Multiple Booking Photographs,14:38.1,13:17.1,bill,
co,2015A,lower,HB 15-1138,No Background Check Concealed Handgun Permittees,13:48.3,13:47.9,bill,
co,2015A,lower,HB 15-1139,Review State Rules Reduce Burden On Small Business,14:14.2,22:37.1,bill,
co,2015A,lower,HB 15-1140,Same Day Voter Registration With Photo ID,13:39.6,23:59.6,bill,
co,2015A,lower,HB 15-1141,Hospital Provider Fee Patient Billing Statements,12:41.3,26:47.9,bill,
co,2015A,lower,HB 15-1142,Public Trustee Conduct Electronic Foreclosure Sale,12:20.3,22:44.0,bill,
co,2015A,lower,HB 15-1143,Tax Incentive For Home Health Care,12:13.3,34:44.2,bill,
co,2015A,lower,HB 15-1144,Prohibit Plastic Microbeads Personal Care Products,14:27.2,06:33.5,bill,
co,2015A,lower,HB 15-1145,Implement Federal Radioactive Materials Audit,13:07.2,14:08.9,bill,
co,2015A,lower,HB 15-1146,Colorado Student Leaders Institute,13:20.8,11:23.3,bill,
co,2015A,lower,HB 15-1147,Require License To Practice Genetic Counseling,12:00.5,12:40.8,bill,
co,2015A,lower,HB 15-1148,Transfer Gen Fund Surplus To State Highway Fund,14:40.4,14:41.1,bill,
co,2015A,lower,HB 15-1149,Office Of The Respondent Parents' Counsel,14:43.9,19:56.8,bill,
co,2015A,lower,HB 15-1150,Sev Tax Op Fund Transfers For Mine Reclamation,13:43.3,17:27.7,bill,
co,2015A,lower,HB 15-1151,Floor For Medicaid Provider Rates,13:54.8,21:20.1,bill,
co,2015A,lower,HB 15-1152,Concealed Handgun Carry No Permit,14:19.9,20:08.8,bill,
co,2015A,lower,HB 15-1153,Oversight And Funding Child & Family Investigators,11:34.3,18:28.8,bill,
co,2015A,lower,HB 15-1154,No Credit Card Fee On Tax Portion Of Sale,13:41.0,23:03.3,bill,
co,2015A,lower,HB 15-1155,Flexibility For Rural School Districts,12:24.1,25:25.0,bill,
co,2015A,lower,HB 15-1156,Higher Ed Performance Funding Resident Students,13:19.4,11:04.3,bill,
co,2015A,lower,HB 15-1157,Working Group For Econ Dev In Distressed Regions,11:37.1,23:01.2,bill,
co,2015A,lower,HB 15-1158,Sales & Use Tax Refund For Data Centers,13:00.2,34:18.8,bill,
