state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
fl,2016,upper,SR 1752,FSU Day,45:47.6,03:38.4,resolution,
fl,2016,upper,SR 1754,Bladder Health Month,02:58.4,02:16.2,resolution,
fl,2016,upper,SR 1756,"Madison ""Mimi"" Taylor/Florida's Distinguished Young Woman for 2016",03:11.7,01:23.0,resolution,
fl,2016,upper,SR 1758,Fred Marquis Pinellas Trail/25th Anniversary,46:11.5,02:08.8,resolution,
fl,2016,upper,SR 1760,Taiwan,00:51.2,06:22.3,resolution,
fl,2016,upper,SR 1762,"BayCare Health System, Inc.",02:52.8,29:26.8,resolution,
fl,2016,upper,SR 1764,160th Anniversary of Taylor County,02:32.0,21:29.7,resolution,
fl,2016,upper,SR 1766,Taiwan,25:39.8,02:03.7,resolution,
fl,2016,upper,SR 1768,Suellen Smith/2016 School Nutrition Hero,02:34.2,23:40.3,resolution,
fl,2016,upper,SR 1770,Springs Protection Awareness Month,10:05.9,07:03.3,resolution,
fl,2016,upper,SR 1772,Florida Muslim Capitol Day,13:00.1,40:05.7,resolution,
fl,2016,upper,SR 1774,Johanna Lopez/Teacher of the Year,14:09.1,39:33.3,resolution,
fl,2016,upper,SR 1776,Transatlantic Trade and Investment Partnership,15:19.1,23:55.6,resolution,
fl,2016,upper,SR 1778,American Red Cross Home Fire Campaign,20:36.8,23:31.4,resolution,
fl,2016,upper,SR 1780,Land O'Lakes High School Special Olympics Gray Soccer Team,19:52.2,22:16.5,resolution,
fl,2016,upper,SR 1782,Florida Behavior Analysis Week,19:25.2,21:29.9,resolution,
fl,2016,upper,SR 1784,Long-Range Strike Bomber Contract,20:14.3,30:32.6,resolution,
fl,2016,upper,SR 1786,30th Anniversary of the Space Shuttle Challenger Disaster,19:22.7,02:19.9,resolution,
fl,2016,upper,SR 1788,Invictus Games,20:53.2,23:37.5,resolution,
fl,2016,upper,SR 1790,Boeing Centennial Day,23:00.6,30:48.3,resolution,
fl,2016,upper,SR 1792,Impending Mass Deportation of Dominicans of Haitian Descent and Haitian Migrants,21:44.3,39:59.3,resolution,
fl,2016,upper,SR 1794,Moffitt Cancer Center/30th Anniversary,29:50.0,32:04.8,resolution,
fl,2016,upper,SR 1796,Victoria Q. Gaetz,30:56.6,41:40.7,resolution,
fl,2016,upper,SR 312,Bladder Cancer Awareness Month,31:12.7,06:38.6,resolution,
fl,2016,upper,SR 354,American Stroke Month,31:28.3,03:30.9,resolution,
fl,2016,upper,SR 446,United States Women's National Soccer Team,13:46.0,01:44.5,resolution,
fl,2016,upper,SR 466,Financial Literacy Month,38:57.8,09:26.8,resolution,
fl,2016,upper,SR 66,Puerto Rican Artisans and Fine Artists Day,24:00.6,41:00.6,resolution,
fl,2016,upper,SR 678,Spinal Cord Injury Awareness Month,53:44.2,09:07.5,resolution,
fl,2016,upper,SR 682,American Pharoah’s Florida Trainers/J.B. McKathan and Kevin McKathan,53:51.2,09:36.2,resolution,
fl,2016,upper,SR 688,Ban on Well Stimulation or Resource Extraction,53:49.5,42:07.7,resolution,
fl,2016,upper,SR 782,Health Information Technology Week,02:53.1,45:01.6,resolution,
fl,2017,lower,HB 1001,Condominiums,14:04.7,55:44.2,bill,
fl,2017,lower,HB 1003,Child Protective Investigations by County Sheriffs,14:02.7,07:18.1,bill,
fl,2017,lower,HB 1005,Licensure of Internationally Trained Doctors,14:02.7,03:00.7,bill,
fl,2017,lower,HB 1007,Prohibited Insurance Acts,13:59.3,02:47.9,bill,
fl,2017,lower,HB 1009,Pub. Rec./Insurance Fraud Information/DFS,14:04.8,02:59.3,bill,
fl,2017,lower,HB 101,Certificates of Nonviable Birth,14:02.6,02:49.3,bill,
fl,2017,lower,HB 1011,Hair Restoration or Transplant,14:04.1,02:52.6,bill,
fl,2017,lower,HB 1013,Task Force on Affordable Housing,14:01.5,03:00.7,bill,
fl,2017,lower,HB 1015,Landlords and Tenants,14:06.0,55:46.0,bill,
fl,2017,lower,HB 1017,Penalties and Fees,14:03.5,02:47.8,bill,
fl,2017,lower,HB 1019,Workers' Compensation Benefits For First Responders,14:04.8,02:59.0,bill,
fl,2017,lower,HB 1021,Construction,14:02.1,02:43.1,bill,
fl,2017,lower,HB 1023,Required K-12 Instruction,14:05.9,07:19.4,bill,
fl,2017,lower,HB 1025,"Firefighters’ Relief and Pension Fund of the City of Pensacola, Escambia County",14:04.3,07:16.7,bill,
fl,2017,lower,HB 1027,Unmanned Devices,23:48.0,02:51.8,bill,
fl,2017,lower,HB 1029,Unfair Insurance Trade Practices,23:45.2,02:57.7,bill,
fl,2017,lower,HB 103,Pub. Rec./Nonviable Birth Records,13:59.9,02:50.4,bill,
fl,2017,lower,HB 1031,Marine Turtle Protection,23:48.5,02:58.8,bill,
fl,2017,lower,HB 1033,Implementation of the Water and Land Conservation Constitutional Amendment,23:54.2,02:58.1,bill,
fl,2017,lower,HB 1035,School District Instructional and Administrative Personnel,23:47.8,07:16.9,bill,
fl,2017,lower,HB 1037,Optometry,23:51.8,51:15.7,bill,
fl,2017,lower,HB 1039,Emergency Alerts,23:50.9,02:52.7,bill,
fl,2017,lower,HB 1041,Laboratory Screening,23:51.6,02:58.5,bill,
fl,2017,lower,HB 1043,Prudent Utility Investments in Natural Gas Reserves,23:53.1,02:54.4,bill,
fl,2017,lower,HB 1045,Electrolysis,23:54.5,03:00.6,bill,
fl,2017,lower,HB 1047,Motor Vehicle Manufacturers and Dealers,23:47.2,01:31.0,bill,
fl,2017,lower,HB 1049,Limited Access and Toll Facilities,23:46.8,02:55.7,bill,
fl,2017,lower,HB 105,Canvassing of Vote-by-mail Ballots,14:02.0,56:24.9,bill,
fl,2017,lower,HB 1051,Forensic Hospital Diversion Pilot Program,23:54.7,56:39.8,bill,
fl,2017,lower,HB 1053,State Symbols,23:51.6,03:30.2,bill,
fl,2017,lower,HB 1055,Linear Facilities,23:49.6,02:57.9,bill,
fl,2017,lower,HB 1057,Campaign Financing,23:49.7,56:39.3,bill,
fl,2017,lower,HB 1059,Managed Care Plan Accountability,23:52.5,02:50.1,bill,
fl,2017,lower,HB 1061,Driver Licenses and Identification Cards,23:50.1,03:00.6,bill,
fl,2017,lower,HB 1063,Motor Vehicle Insurance,23:47.8,02:47.7,bill,
fl,2017,lower,HB 1065,Public Notification of Pollution,23:50.7,02:56.6,bill,
fl,2017,lower,HB 1067,Compensatory Damages for Injury or Death of Pet,23:56.0,57:08.4,bill,
fl,2017,lower,HB 1069,Franchises,23:44.9,02:59.3,bill,
fl,2017,lower,HB 107,Criminal Offenses Involving Tombs and Memorials,14:05.8,02:48.6,bill,
fl,2017,lower,HB 1071,Transportation Facility Designations,23:50.9,03:21.6,bill,
fl,2017,lower,HB 1073,Postsecondary Educational Institution Affordability,23:45.4,02:41.8,bill,
fl,2017,lower,HB 1075,Nassau County,23:50.1,07:06.0,bill,
fl,2017,lower,HB 1077,Allocation of Trauma Centers,23:51.6,07:06.3,bill,
fl,2017,lower,HB 1079,Pub. Rec. and Meetings/Campus Emergency Response for Public Postsecondary Educational Institutions,23:53.8,06:59.5,bill,
fl,2017,lower,HB 1081,Mortgage Lending,23:55.2,02:44.5,bill,
fl,2017,lower,HB 1083,Small Food Retailers,23:49.7,07:18.4,bill,
fl,2017,lower,HB 1085,Florida Keys Community College,23:48.8,56:35.5,bill,
fl,2017,lower,HB 1087,Annexation Procedures for Municipalities,23:50.5,03:09.3,bill,
fl,2017,lower,HB 1089,"Ocean Highway and Port Authority, Nassau County",23:55.1,07:02.0,bill,
fl,2017,lower,HB 1091,Arrest Warrants for State Prisoners,23:45.8,07:06.8,bill,
fl,2017,lower,HB 1093,Tobacco Products,23:52.4,02:45.8,bill,
fl,2017,lower,HB 1095,Transportation,23:56.3,56:26.6,bill,
fl,2017,lower,HB 1097,Physical Therapy Licensure Compact,23:54.7,56:39.3,bill,
fl,2017,lower,HB 1099,Pub. Rec. and Meetings/Physical Therapist Compact,23:49.8,07:01.4,bill,
fl,2017,lower,HB 11,Labor Organizations,14:04.0,56:29.9,bill,
fl,2017,lower,HB 1101,Autism Spectrum Disorder,23:55.0,02:57.4,bill,
fl,2017,lower,HB 1103,Domestic Violence,23:54.4,07:14.5,bill,
fl,2017,lower,HB 1105,Firesafety Standards,23:47.9,55:51.5,bill,
fl,2017,lower,HB 1107,Public Records/Workers' Compensation,23:56.3,07:02.1,bill,
fl,2017,lower,HB 1109,Private School Student Participation in Extracurricular Activities,23:50.6,03:10.9,bill,
fl,2017,lower,HB 111,Pub. Rec./Identity of Witness to a Murder,14:04.9,03:02.2,bill,
fl,2017,lower,HB 1111,Teacher Certification,23:47.3,02:42.5,bill,
fl,2017,lower,HB 1113,Sale and Delivery of Firearms,23:54.5,59:15.8,bill,
fl,2017,lower,HB 1115,Pub. Rec./Photographs or Video or Audio Recordings that Depict or Record Killing of a Person,23:47.4,51:29.8,bill,
fl,2017,lower,HB 1117,Temporary Assistance For Needy Families Applicant Drug Screening,23:47.6,03:00.6,bill,
fl,2017,lower,HB 1119,Licensure of Health Care Facilities,23:50.2,03:11.1,bill,
fl,2017,lower,HB 1121,Child Welfare,23:47.0,03:00.3,bill,
fl,2017,lower,HB 1123,Fee and Surcharge Reductions,23:48.4,02:51.7,bill,
fl,2017,lower,HB 1125,Postsecondary Performance-based Funding,23:48.4,07:01.3,bill,
fl,2017,lower,HB 1127,Property Appraisers,23:48.5,02:58.8,bill,
fl,2017,lower,HB 113,Greyhound Racing,14:05.2,56:37.3,bill,
fl,2017,lower,HB 1131,Shared Use of Public School Playground Facilities,23:53.8,02:49.1,bill,
fl,2017,lower,HB 1133,Recovered Materials,23:54.7,03:19.9,bill,
fl,2017,lower,HB 1135,"West Palm Beach Police Pension Fund of the City of West Palm Beach, Palm Beach County",23:56.1,07:12.8,bill,
fl,2017,lower,HB 1137,Use of State Funds,23:49.2,02:41.5,bill,
fl,2017,lower,HB 1139,Minority Teacher Education Scholars,23:47.2,02:58.2,bill,
fl,2017,lower,HB 1141,State Employment,23:56.4,07:00.2,bill,
fl,2017,lower,HB 1143,Coral Reefs,23:56.6,03:00.9,bill,
fl,2017,lower,HB 1145,Broward County,23:45.4,02:57.1,bill,
fl,2017,lower,HB 1147,"Central Broward Water Control District, Broward County",23:45.5,57:14.3,bill,
fl,2017,lower,HB 1149,"North Springs Improvement District, Broward County",23:48.1,07:02.0,bill,
fl,2017,lower,HB 115,Cable and Video Service Agreements,14:05.7,03:11.0,bill,
fl,2017,lower,HB 1151,"Lehigh Acres Fire Control and Rescue District and Alva Fire Protection and Rescue Service District, Lee County",23:55.5,02:59.9,bill,
fl,2017,lower,HB 1153,Broward County,23:48.3,02:53.5,bill,
fl,2017,lower,HB 1155,Child Safety,23:56.2,07:07.3,bill,
fl,2017,lower,HB 1157,Public Safety Coordinating Councils,23:47.1,02:59.7,bill,
fl,2017,lower,HB 1159,Uniform Voidable Transactions Act,23:55.7,02:50.5,bill,
fl,2017,lower,HB 1161,Taximeters,23:46.6,57:06.0,bill,
fl,2017,lower,HB 1163,Agency Rulemaking,23:54.4,03:16.1,bill,
fl,2017,lower,HB 1165,Victims of Human Trafficking,23:48.8,02:52.6,bill,
fl,2017,lower,HB 1167,Trust Funds/Creation/Trust Fund for Victims of Human Trafficking and Prevention/DLA,23:55.0,02:49.8,bill,
fl,2017,lower,HB 1169,Transportation Facility Designations,23:52.2,03:27.6,bill,
fl,2017,lower,HB 117,Voting System Audits,14:00.0,56:24.8,bill,
fl,2017,lower,HB 1171,Crime Victim Compensation,23:48.2,02:44.7,bill,
fl,2017,lower,HB 1173,Driver Licensing and Infractions,23:48.2,02:48.4,bill,
fl,2017,lower,HB 1175,Motor Vehicle Manufacturers and Dealers,23:54.2,01:26.2,bill,
fl,2017,lower,HB 1177,Medicinal Cannabis Research & Education,23:47.6,02:54.8,bill,
fl,2017,lower,HB 1179,Vocational Training,23:54.2,02:47.3,bill,
fl,2017,lower,HB 1181,Bilingual Subject Area Certification for Certified Educators,23:51.4,57:12.6,bill,
fl,2017,lower,HB 1183,Admission of Children and Adolescents to Mental Health Facilities,23:49.1,02:59.0,bill,
fl,2017,lower,HB 1185,Provision of Pharmaceutical Services,23:49.4,02:51.7,bill,
fl,2017,lower,HB 1187,Pay-for-Success Contracts,23:55.0,02:57.8,bill,
fl,2017,lower,HB 1189,Vote-by-Mail Ballots,23:51.2,07:19.3,bill,
fl,2017,lower,HB 119,Interscholastic Extracurricular Activities,14:01.7,02:45.2,bill,
fl,2017,lower,HB 1191,Medication Synchronization,23:52.6,07:11.1,bill,
fl,2017,lower,HB 1193,Regulatory Boards,23:56.0,03:12.9,bill,
fl,2017,lower,HB 1195,Health Care Facility Regulation,23:55.7,02:40.6,bill,
fl,2017,lower,HB 1197,School Resource Officer Programs,23:52.9,03:16.7,bill,
fl,2017,lower,HB 1199,Support for Parental Victims of Child Domestic Violence,23:46.4,02:42.3,bill,
fl,2017,lower,HB 1201,Department of Corrections,23:49.2,02:43.4,bill,
fl,2017,lower,HB 1203,Pub. Rec./DOC/Health Information,23:48.2,57:13.1,bill,
fl,2017,lower,HB 1205,Viatical Settlement Contracts,23:49.1,03:26.9,bill,
fl,2017,lower,HB 1207,Assault or Battery on Health Care Providers,29:02.1,02:54.2,bill,
fl,2017,lower,HB 1209,Health Information Transparency,28:58.5,02:53.0,bill,
fl,2017,lower,HB 1211,Central and Southern Florida Project for Flood Control and Other Purposes,28:58.4,03:00.1,bill,
fl,2017,lower,HB 1213,Coastal Management,28:58.0,02:49.5,bill,
fl,2017,lower,HB 1215,Residential Elevators,28:59.7,02:53.0,bill,
fl,2017,lower,HB 1217,Industrial Hemp Programs,29:01.2,02:54.8,bill,
fl,2017,lower,HB 1223,Retirement of Instructional Personnel and School Administrators,29:05.2,07:07.7,bill,
fl,2017,lower,HB 1225,Division of Administrative Hearings,28:57.9,02:51.7,bill,
fl,2017,lower,HB 1227,Boating in Salt Water,29:01.9,03:01.4,bill,
fl,2017,lower,HB 1229,Committee on Early Grade Success,28:57.5,07:08.5,bill,
fl,2017,lower,HB 123,Transportation Facility Designations,14:04.1,56:35.4,bill,
fl,2017,lower,HB 1231,Agricultural Practices,29:00.9,02:53.3,bill,
fl,2017,lower,HB 1233,Cottage Food Operations,29:00.0,03:25.4,bill,
fl,2017,lower,HB 1235,Military and Veteran Support,29:01.4,02:42.1,bill,
fl,2017,lower,HB 1237,Condominiums,29:00.7,02:51.1,bill,
fl,2017,lower,HB 1239,School Bus Safety,33:36.5,02:48.9,bill,
fl,2017,lower,HB 1241,Subdivided Lands,3/6/17 6:33,03:02.2,bill,
fl,2017,lower,HB 1243,Tampa Bay Area Regional Transit Authority,33:32.2,02:43.3,bill,
fl,2017,lower,HB 1245,Basin Management,33:32.7,07:12.8,bill,
fl,2017,lower,HB 1247,School Garden Programs,33:37.1,03:11.3,bill,
fl,2017,lower,HB 1249,Education Accountability,33:31.3,02:44.6,bill,
fl,2017,lower,HB 1251,Private Property Rights,33:31.0,02:44.8,bill,
fl,2017,lower,HB 1253,Rights and Responsibilities of Patients,33:34.8,03:09.1,bill,
fl,2017,lower,HB 1255,Florida Commission on Human Relations,33:32.3,02:48.1,bill,
fl,2017,lower,HB 1257,Gratuity or Service Charges,33:32.0,03:08.2,bill,
fl,2017,lower,HB 1259,Property Information Reports,33:31.2,02:53.8,bill,
fl,2017,lower,HB 1261,Annual Corporate Reports and Fees,33:33.2,03:35.6,bill,
fl,2017,lower,HB 1265,Homestead Property Tax Exemptions,33:31.6,03:07.3,bill,
fl,2017,lower,HB 1267,Supplemental Academic Instruction,33:34.0,51:18.6,bill,
fl,2017,lower,HB 1269,Child Protection,33:34.2,02:44.6,bill,
fl,2017,lower,HB 127,Public School Attendance Policies,14:01.0,02:48.4,bill,
fl,2017,lower,HB 1271,Construction Defect Claims,33:36.6,56:55.6,bill,
fl,2017,lower,HB 1273,Insurer Insolvency,33:35.3,02:56.9,bill,
fl,2017,lower,HB 1275,Wastewater Treatment Facilities,33:31.4,58:57.7,bill,
fl,2017,lower,HB 1277,Tax Exemption for Data Centers,33:36.4,01:43.6,bill,
fl,2017,lower,HB 1279,Child Psychological Abuse,33:33.2,02:52.3,bill,
fl,2017,lower,HB 1281,Department of Management Services,33:36.8,07:13.3,bill,
fl,2017,lower,HB 1283,Inspectors General & Auditors,33:35.3,02:50.1,bill,
fl,2017,lower,HB 1285,Pub. Rec./Chief Inspector General and Agency Inspectors General,33:38.1,03:16.7,bill,
fl,2017,lower,HB 1287,Landlords and Tenants,33:34.9,02:45.7,bill,
fl,2017,lower,HB 1289,Local Financial Emergencies,33:36.8,02:55.4,bill,
fl,2017,lower,HB 129,Health Care Practitioner Regulation,13:59.1,02:57.1,bill,
fl,2017,lower,HB 1291,"City of Jacksonville, Duval County",33:32.6,02:49.8,bill,
fl,2017,lower,HB 1293,"City of Jacksonville, Duval County",33:37.8,02:47.0,bill,
fl,2017,lower,HB 1295,Monroe County,33:36.0,02:43.3,bill,
fl,2017,lower,HB 1297,Palm Beach County,33:35.4,07:18.2,bill,
fl,2017,lower,HB 1299,Preinsurance Inspection,36:24.5,03:16.4,bill,
fl,2017,lower,HB 13,Community Redevelopment Agencies,23:47.9,02:58.4,bill,
fl,2017,lower,HB 1301,Funds for the Education of Inmates,36:14.1,02:55.2,bill,
fl,2017,lower,HB 1303,Synthetic Cannabinoids,36:17.2,51:17.0,bill,
fl,2017,lower,HB 1305,Sovereign Immunity,36:21.1,02:48.9,bill,
fl,2017,lower,HB 1307,Physician Assistant Workforce Surveys,36:15.5,51:17.5,bill,
fl,2017,lower,HB 1309,Growth Management,36:17.3,02:47.1,bill,
fl,2017,lower,HB 131,Mandatory Retention,13:59.8,07:17.4,bill,
fl,2017,lower,HB 1311,"Lehigh Acres Municipal Services Improvement District, Lee and Hendry Counties",36:18.6,07:12.3,bill,
fl,2017,lower,HB 1313,"Cold Springs Improvement District, Marion County",36:23.4,01:30.8,bill,
fl,2017,lower,HB 1315,"Lake County Water Authority, Lake County",36:18.0,07:20.3,bill,
fl,2017,lower,HB 1317,"North Lake County Hospital District, Lake County",36:23.1,02:51.0,bill,
fl,2017,lower,HB 1319,"Downtown Development Authority of the City of Fort Lauderdale, Broward County",36:14.1,55:44.6,bill,
fl,2017,lower,HB 1321,"Downtown Development Authority of the City of Fort Lauderdale, Broward County",36:20.1,55:51.0,bill,
fl,2017,lower,HB 1323,"Daytona Beach Racing and Recreational Facilities District, Volusia County",36:22.6,02:48.1,bill,
fl,2017,lower,HB 1325,Elections,36:15.6,02:45.9,bill,
fl,2017,lower,HB 1327,Behavioral Health Services,36:13.2,02:52.9,bill,
fl,2017,lower,HB 1329,Child Care Tax Credit,36:22.4,02:56.7,bill,
fl,2017,lower,HB 133,Housing Assistance,14:03.8,03:20.2,bill,
fl,2017,lower,HB 1331,Education,36:18.3,02:50.6,bill,
fl,2017,lower,HB 1333,"Sunbridge Stewardship District, Osceola County",36:24.2,03:36.6,bill,
fl,2017,lower,HB 1337,Child Support and Parenting Time Plans,36:17.0,02:50.3,bill,
fl,2017,lower,HB 1339,Access to Clinics,36:24.0,02:53.4,bill,
fl,2017,lower,HB 1341,Postsecondary Education Tuition and Fees,36:20.9,02:56.3,bill,
fl,2017,lower,HB 1343,"Tax on Sales, Use, and Other Transactions",36:19.1,07:05.9,bill,
fl,2017,lower,HB 1345,Film and Television Production,36:22.1,03:18.1,bill,
fl,2017,lower,HB 1347,Application of the Florida Deceptive and Unfair Trade Practices Act to Credit Unions,36:14.7,03:02.7,bill,
fl,2017,lower,HB 1349,Continuing Care Contracts,36:17.6,02:58.0,bill,
fl,2017,lower,HB 135,Homeowners' Associations,14:04.5,07:01.9,bill,
fl,2017,lower,HB 1351,Renewable Energy Source Devices,36:21.2,02:52.3,bill,
fl,2017,lower,HB 1353,Fuel Storage,36:22.2,03:04.3,bill,
fl,2017,lower,HB 1355,Concealed Weapons or Concealed Firearms,36:18.4,07:15.4,bill,
fl,2017,lower,HB 1357,Reclaimed Water,36:17.7,02:48.1,bill,
fl,2017,lower,HB 1359,Early Learning,36:16.9,01:24.3,bill,
fl,2017,lower,HB 1361,"Town of Redington Beach, Pinellas County",36:23.7,03:07.4,bill,
fl,2017,lower,HB 1363,Santa Rosa County,36:21.8,06:59.1,bill,
fl,2017,lower,HB 1365,Early Childhood Music Education Incentive Pilot Program,36:17.5,02:42.4,bill,
fl,2017,lower,HB 1367,Doctors of Medical Science,41:33.7,02:50.2,bill,
fl,2017,lower,HB 1369,Dental Services,41:32.7,07:17.6,bill,
fl,2017,lower,HB 137,Homeowners' Associations,13:58.2,07:15.2,bill,
fl,2017,lower,HB 1371,Electronic Health Records,41:40.7,02:50.7,bill,
fl,2017,lower,HB 1373,Public Depositories,41:34.9,02:48.0,bill,
fl,2017,lower,HB 1375,Specialty License Plates,41:41.3,57:09.0,bill,
fl,2017,lower,HB 1377,Taxation of Internet Video Service,41:41.4,03:18.2,bill,
fl,2017,lower,HB 1379,Department of Legal Affairs,41:33.9,02:50.8,bill,
fl,2017,lower,HB 1381,Elections,41:37.5,56:21.6,bill,
fl,2017,lower,HB 1383,Human Trafficking,41:38.5,02:42.1,bill,
fl,2017,lower,HB 1385,Domestic Violence,41:41.0,02:44.4,bill,
fl,2017,lower,HB 1387,Transportation,41:34.0,02:47.8,bill,
fl,2017,lower,HB 1389,Administrative Procedures,41:35.6,02:54.4,bill,
fl,2017,lower,HB 139,Local Tax Referenda,14:05.0,07:13.8,bill,
fl,2017,lower,HB 1391,Home Education,41:36.0,02:57.1,bill,
fl,2017,lower,HB 1393,Pub. Rec./Certain Information Submitted to the Florida Film Investment Corporation,41:40.0,02:57.5,bill,
fl,2017,lower,HB 1395,Pub. Rec./Juvenile Offenders,41:35.4,02:50.7,bill,
fl,2017,lower,HB 1397,Medical Use of Marijuana,41:34.7,02:56.0,bill,
fl,2017,lower,HB 1399,Resale of Tickets,41:37.3,03:18.6,bill,
fl,2017,lower,HB 1401,"East Mulloch Drainage District, Lee County",41:41.0,07:08.7,bill,
fl,2017,lower,HB 1403,Cannabis,41:39.3,03:00.4,bill,
fl,2017,lower,HB 1405,Health Insurance,41:38.7,02:56.0,bill,
fl,2017,lower,HB 1407,Enforcement of Federal Laws,41:38.9,07:09.7,bill,
fl,2017,lower,HB 1409,Pub. Rec./Personal Identifying Information of Assault Weapon or Large Capacity Magazine Possession Certificateholder,41:40.4,07:15.0,bill,
fl,2017,lower,HB 141,Craft Distilleries,14:00.6,02:58.6,bill,
fl,2017,lower,HB 1411,Renewable Energy Source Devices,41:35.7,02:50.1,bill,
fl,2017,lower,HB 1413,Crimes Evidencing Prejudice,41:39.2,02:56.5,bill,
fl,2017,lower,HB 1415,Regional Rural Development Grants,41:34.5,03:17.4,bill,
fl,2017,lower,HB 1417,Pub. Rec./Identifying Information of Human Trafficking Victims,41:33.4,03:20.8,bill,
fl,2017,lower,HB 1419,Obstruction of Traffic during a Protest or Demonstration,41:34.5,02:54.5,bill,
fl,2017,lower,HB 1421,Property Insurance Assignment Agreements,41:34.7,02:46.6,bill,
fl,2017,lower,HB 1423,Residential Tenancies,41:32.4,55:36.0,bill,
fl,2017,lower,HB 1425,Standing or Select Committee Powers,41:38.2,56:25.8,bill,
fl,2017,lower,HB 1427,School Bus Safety,41:37.0,02:49.1,bill,
fl,2017,lower,HB 1429,Child Predators,41:33.8,56:22.9,bill,
fl,2017,lower,HB 143,Firefighters,14:01.8,02:48.2,bill,
fl,2017,lower,HB 1431,Early Learning,41:37.3,57:14.9,bill,
fl,2017,lower,HB 1433,Florida Sports Foundation,41:34.4,02:45.4,bill,
fl,2017,lower,HB 1435,Rape Crisis Centers,41:39.9,07:01.1,bill,
fl,2017,lower,HB 1437,Alachua County,43:00.3,02:59.2,bill,
fl,2017,lower,HB 1439,Charlotte County,42:58.9,07:19.5,bill,
fl,2017,lower,HB 1441,Pinellas County Construction Licensing Board,42:57.5,07:09.0,bill,
fl,2017,lower,HB 145,Recovery Care Services,14:05.6,02:45.7,bill,
fl,2017,lower,HB 147,Skateboard and Scooter Regulations,14:04.2,03:00.4,bill,
fl,2017,lower,HB 149,Fantasy Contests & Fantasy Contest Operators,14:05.8,03:25.2,bill,
fl,2017,lower,HB 15,Educational Options,14:00.0,02:45.2,bill,
fl,2017,lower,HB 151,Proceedings Involving Minors or Certain Other Persons,14:02.7,02:43.1,bill,
fl,2017,lower,HB 153,Excess Credit Hour Surcharges,14:05.5,59:08.9,bill,
fl,2017,lower,HB 155,Florida Bright Futures Scholarship Program,14:05.9,03:27.5,bill,
fl,2017,lower,HB 157,Sentencing,14:01.2,02:59.6,bill,
fl,2017,lower,HB 159,Elections,14:05.0,55:41.8,bill,
fl,2017,lower,HB 161,Direct Primary Care Agreements,14:02.8,02:54.1,bill,
fl,2017,lower,HB 163,Public Records,14:03.5,03:28.3,bill,
fl,2017,lower,HB 165,Sexually Transmissible Diseases,13:58.3,02:58.0,bill,
fl,2017,lower,HB 167,Assault Weapons and High Capacity Magazines,14:05.0,03:00.8,bill,
fl,2017,lower,HB 169,Fictitious Name Registration,13:59.7,07:00.4,bill,
fl,2017,lower,HB 17,Local Regulation Preemption,13:58.6,03:08.7,bill,
fl,2017,lower,HB 173,Tourist Development Tax,14:04.4,02:55.0,bill,
fl,2017,lower,HB 175,Florida Court Educational Council,14:04.0,07:09.1,bill,
fl,2017,lower,HB 177,Suspension of Civil Rights,14:01.5,55:37.9,bill,
fl,2017,lower,HB 179,Veteran Identification,14:05.1,02:58.9,bill,
fl,2017,lower,HB 181,Natural Hazards,14:04.2,02:54.2,bill,
fl,2017,lower,HB 183,Controlled Substances,13:58.6,03:23.1,bill,
fl,2017,lower,HB 185,State Park Fees,14:01.0,56:30.6,bill,
fl,2017,lower,HB 189,Suspension of Civil Rights,14:02.6,55:48.3,bill,
fl,2017,lower,HB 19,Termination of Pregnancies,14:00.6,03:04.2,bill,
fl,2017,lower,HB 191,Commercial Lines Residential Coverage,14:06.0,56:22.7,bill,
fl,2017,lower,HB 193,Towing and Storage Fees,13:59.4,02:59.0,bill,
fl,2017,lower,HB 195,Construction Materials Mining Activities,14:02.0,02:52.2,bill,
fl,2017,lower,HB 197,Small Business Financial Assistance,14:00.7,56:58.4,bill,
fl,2017,lower,HB 199,Veterinary Medicine,13:57.6,02:53.7,bill,
fl,2017,lower,HB 2001,Wakulla County SLERS System,59:32.2,03:20.6,bill,
fl,2017,lower,HB 2003,Volusia Schools STEM/Blended Learning,59:27.0,03:21.4,bill,
fl,2017,lower,HB 2005,St Petersburg Inflow Abatement Program,59:35.0,03:12.4,bill,
fl,2017,lower,HB 2007,St Pete Beach Sanitary Sewer Improvements,59:32.0,03:19.6,bill,
fl,2017,lower,HB 2009,Johns Hopkins All Children’s Hospital-Mental Health Demonstration for Chronic Pain Patients,59:34.9,03:10.9,bill,
fl,2017,lower,HB 201,Classified Advertisement Websites,14:05.1,03:14.1,bill,
fl,2017,lower,HB 2011,Early Childhood Education and Therapeutic Intervention for Manatee & Sarasota Children,59:25.8,03:01.4,bill,
fl,2017,lower,HB 2013,Sewer Plant for I-75 and CR 136 Interchange,59:34.7,02:58.9,bill,
fl,2017,lower,HB 2015,Recovery Through Work Center,59:29.9,03:20.3,bill,
fl,2017,lower,HB 2017,Treasure Island Causeway Multimodal Improvements,59:19.4,03:01.8,bill,
fl,2017,lower,HB 2019,Integrated Pediatric Research and Education Program at UF Health,59:20.0,03:11.1,bill,
fl,2017,lower,HB 2021,Project GROW (Giving Real Opportunities for Work)-Kathleen Anderson Comprehensive Work Center,59:30.4,02:53.4,bill,
fl,2017,lower,HB 2023,Seminole State College Fine Arts Auditorium and Community Center (Remodeling of Building G),59:18.6,03:07.8,bill,
